filename,label
Mnist/data_gen/220.jpg,2
Mnist/data_gen/221.jpg,6
Mnist/data_gen/222.jpg,4
Mnist/data_gen/223.jpg,7
Mnist/data_gen/224.jpg,1
Mnist/data_gen/225.jpg,8
Mnist/data_gen/226.jpg,9
Mnist/data_gen/227.jpg,9
Mnist/data_gen/228.jpg,3
Mnist/data_gen/229.jpg,0
Mnist/data_gen/230.jpg,7
Mnist/data_gen/231.jpg,1
Mnist/data_gen/232.jpg,0
Mnist/data_gen/233.jpg,2
Mnist/data_gen/234.jpg,0
Mnist/data_gen/235.jpg,3
Mnist/data_gen/236.jpg,5
Mnist/data_gen/237.jpg,4
Mnist/data_gen/238.jpg,6
Mnist/data_gen/239.jpg,5
Mnist/data_gen/240.jpg,8
Mnist/data_gen/241.jpg,6
Mnist/data_gen/242.jpg,3
Mnist/data_gen/243.jpg,7
Mnist/data_gen/244.jpg,5
Mnist/data_gen/245.jpg,8
Mnist/data_gen/246.jpg,0
Mnist/data_gen/247.jpg,9
Mnist/data_gen/248.jpg,1
Mnist/data_gen/249.jpg,0
Mnist/data_gen/250.jpg,3
Mnist/data_gen/251.jpg,1
Mnist/data_gen/252.jpg,2
Mnist/data_gen/253.jpg,2
Mnist/data_gen/254.jpg,3
Mnist/data_gen/255.jpg,3
Mnist/data_gen/256.jpg,6
Mnist/data_gen/257.jpg,4
Mnist/data_gen/258.jpg,7
Mnist/data_gen/259.jpg,5
Mnist/data_gen/260.jpg,0
Mnist/data_gen/261.jpg,6
Mnist/data_gen/262.jpg,2
Mnist/data_gen/263.jpg,7
Mnist/data_gen/264.jpg,9
Mnist/data_gen/265.jpg,8
Mnist/data_gen/266.jpg,5
Mnist/data_gen/267.jpg,9
Mnist/data_gen/268.jpg,2
Mnist/data_gen/269.jpg,1
Mnist/data_gen/270.jpg,1
Mnist/data_gen/271.jpg,4
Mnist/data_gen/272.jpg,4
Mnist/data_gen/273.jpg,5
Mnist/data_gen/274.jpg,6
Mnist/data_gen/275.jpg,4
Mnist/data_gen/276.jpg,1
Mnist/data_gen/277.jpg,2
Mnist/data_gen/278.jpg,5
Mnist/data_gen/279.jpg,3
Mnist/data_gen/280.jpg,9
Mnist/data_gen/281.jpg,3
Mnist/data_gen/282.jpg,9
Mnist/data_gen/283.jpg,0
Mnist/data_gen/284.jpg,5
Mnist/data_gen/285.jpg,9
Mnist/data_gen/286.jpg,6
Mnist/data_gen/287.jpg,5
Mnist/data_gen/288.jpg,7
Mnist/data_gen/289.jpg,4
Mnist/data_gen/290.jpg,1
Mnist/data_gen/291.jpg,3
Mnist/data_gen/292.jpg,4
Mnist/data_gen/293.jpg,0
Mnist/data_gen/294.jpg,4
Mnist/data_gen/295.jpg,8
Mnist/data_gen/296.jpg,0
Mnist/data_gen/297.jpg,4
Mnist/data_gen/298.jpg,3
Mnist/data_gen/299.jpg,6
Mnist/data_gen/300.jpg,8
Mnist/data_gen/301.jpg,7
Mnist/data_gen/302.jpg,6
Mnist/data_gen/303.jpg,0
Mnist/data_gen/304.jpg,9
Mnist/data_gen/305.jpg,7
Mnist/data_gen/306.jpg,5
Mnist/data_gen/307.jpg,7
Mnist/data_gen/308.jpg,2
Mnist/data_gen/309.jpg,1
Mnist/data_gen/310.jpg,1
Mnist/data_gen/311.jpg,6
Mnist/data_gen/312.jpg,8
Mnist/data_gen/313.jpg,9
Mnist/data_gen/314.jpg,4
Mnist/data_gen/315.jpg,1
Mnist/data_gen/316.jpg,5
Mnist/data_gen/317.jpg,2
Mnist/data_gen/318.jpg,2
Mnist/data_gen/319.jpg,9
Mnist/data_gen/320.jpg,0
Mnist/data_gen/321.jpg,3
Mnist/data_gen/322.jpg,9
Mnist/data_gen/323.jpg,6
Mnist/data_gen/324.jpg,7
Mnist/data_gen/325.jpg,2
Mnist/data_gen/326.jpg,0
Mnist/data_gen/327.jpg,3
Mnist/data_gen/328.jpg,5
Mnist/data_gen/329.jpg,4
Mnist/data_gen/330.jpg,3
Mnist/data_gen/331.jpg,6
Mnist/data_gen/332.jpg,5
Mnist/data_gen/333.jpg,8
Mnist/data_gen/334.jpg,9
Mnist/data_gen/335.jpg,5
Mnist/data_gen/336.jpg,4
Mnist/data_gen/337.jpg,7
Mnist/data_gen/338.jpg,4
Mnist/data_gen/339.jpg,2
Mnist/data_gen/340.jpg,7
Mnist/data_gen/341.jpg,3
Mnist/data_gen/342.jpg,4
Mnist/data_gen/343.jpg,8
Mnist/data_gen/344.jpg,9
Mnist/data_gen/345.jpg,1
Mnist/data_gen/346.jpg,9
Mnist/data_gen/347.jpg,2
Mnist/data_gen/348.jpg,8
Mnist/data_gen/349.jpg,7
Mnist/data_gen/350.jpg,9
Mnist/data_gen/351.jpg,1
Mnist/data_gen/352.jpg,8
Mnist/data_gen/353.jpg,7
Mnist/data_gen/354.jpg,4
Mnist/data_gen/355.jpg,1
Mnist/data_gen/356.jpg,3
Mnist/data_gen/357.jpg,1
Mnist/data_gen/358.jpg,1
Mnist/data_gen/359.jpg,0
Mnist/data_gen/360.jpg,2
Mnist/data_gen/361.jpg,3
Mnist/data_gen/362.jpg,9
Mnist/data_gen/363.jpg,4
Mnist/data_gen/364.jpg,9
Mnist/data_gen/365.jpg,2
Mnist/data_gen/366.jpg,1
Mnist/data_gen/367.jpg,6
Mnist/data_gen/368.jpg,8
Mnist/data_gen/369.jpg,4
Mnist/data_gen/370.jpg,7
Mnist/data_gen/371.jpg,7
Mnist/data_gen/372.jpg,4
Mnist/data_gen/373.jpg,4
Mnist/data_gen/374.jpg,9
Mnist/data_gen/375.jpg,2
Mnist/data_gen/376.jpg,5
Mnist/data_gen/377.jpg,7
Mnist/data_gen/378.jpg,2
Mnist/data_gen/379.jpg,4
Mnist/data_gen/380.jpg,4
Mnist/data_gen/381.jpg,2
Mnist/data_gen/382.jpg,1
Mnist/data_gen/383.jpg,9
Mnist/data_gen/384.jpg,7
Mnist/data_gen/385.jpg,2
Mnist/data_gen/386.jpg,8
Mnist/data_gen/387.jpg,7
Mnist/data_gen/388.jpg,6
Mnist/data_gen/389.jpg,9
Mnist/data_gen/390.jpg,2
Mnist/data_gen/391.jpg,2
Mnist/data_gen/392.jpg,3
Mnist/data_gen/393.jpg,8
Mnist/data_gen/394.jpg,1
Mnist/data_gen/395.jpg,6
Mnist/data_gen/396.jpg,5
Mnist/data_gen/397.jpg,1
Mnist/data_gen/398.jpg,1
Mnist/data_gen/399.jpg,0
Mnist/data_gen/400.jpg,2
Mnist/data_gen/401.jpg,6
Mnist/data_gen/402.jpg,4
Mnist/data_gen/403.jpg,5
Mnist/data_gen/404.jpg,8
Mnist/data_gen/405.jpg,3
Mnist/data_gen/406.jpg,1
Mnist/data_gen/407.jpg,5
Mnist/data_gen/408.jpg,1
Mnist/data_gen/409.jpg,9
Mnist/data_gen/410.jpg,2
Mnist/data_gen/411.jpg,7
Mnist/data_gen/412.jpg,4
Mnist/data_gen/413.jpg,4
Mnist/data_gen/414.jpg,4
Mnist/data_gen/415.jpg,8
Mnist/data_gen/416.jpg,1
Mnist/data_gen/417.jpg,5
Mnist/data_gen/418.jpg,8
Mnist/data_gen/419.jpg,9
Mnist/data_gen/420.jpg,5
Mnist/data_gen/421.jpg,6
Mnist/data_gen/422.jpg,7
Mnist/data_gen/423.jpg,9
Mnist/data_gen/424.jpg,9
Mnist/data_gen/425.jpg,3
Mnist/data_gen/426.jpg,7
Mnist/data_gen/427.jpg,0
Mnist/data_gen/428.jpg,9
Mnist/data_gen/429.jpg,0
Mnist/data_gen/430.jpg,6
Mnist/data_gen/431.jpg,6
Mnist/data_gen/432.jpg,2
Mnist/data_gen/433.jpg,3
Mnist/data_gen/434.jpg,9
Mnist/data_gen/435.jpg,0
Mnist/data_gen/436.jpg,7
Mnist/data_gen/437.jpg,5
Mnist/data_gen/438.jpg,4
Mnist/data_gen/439.jpg,8
Mnist/data_gen/440.jpg,0
Mnist/data_gen/441.jpg,9
Mnist/data_gen/442.jpg,4
Mnist/data_gen/443.jpg,1
Mnist/data_gen/444.jpg,2
Mnist/data_gen/445.jpg,8
Mnist/data_gen/446.jpg,7
Mnist/data_gen/447.jpg,1
Mnist/data_gen/448.jpg,2
Mnist/data_gen/449.jpg,6
Mnist/data_gen/450.jpg,1
Mnist/data_gen/451.jpg,0
Mnist/data_gen/452.jpg,3
Mnist/data_gen/453.jpg,0
Mnist/data_gen/454.jpg,1
Mnist/data_gen/455.jpg,1
Mnist/data_gen/456.jpg,8
Mnist/data_gen/457.jpg,2
Mnist/data_gen/458.jpg,0
Mnist/data_gen/459.jpg,3
Mnist/data_gen/460.jpg,9
Mnist/data_gen/461.jpg,4
Mnist/data_gen/462.jpg,0
Mnist/data_gen/463.jpg,5
Mnist/data_gen/464.jpg,0
Mnist/data_gen/465.jpg,6
Mnist/data_gen/466.jpg,1
Mnist/data_gen/467.jpg,7
Mnist/data_gen/468.jpg,7
Mnist/data_gen/469.jpg,8
Mnist/data_gen/470.jpg,1
Mnist/data_gen/471.jpg,9
Mnist/data_gen/472.jpg,2
Mnist/data_gen/473.jpg,0
Mnist/data_gen/474.jpg,5
Mnist/data_gen/475.jpg,1
Mnist/data_gen/476.jpg,2
Mnist/data_gen/477.jpg,2
Mnist/data_gen/478.jpg,7
Mnist/data_gen/479.jpg,3
Mnist/data_gen/480.jpg,5
Mnist/data_gen/481.jpg,4
Mnist/data_gen/482.jpg,9
Mnist/data_gen/483.jpg,7
Mnist/data_gen/484.jpg,1
Mnist/data_gen/485.jpg,8
Mnist/data_gen/486.jpg,3
Mnist/data_gen/487.jpg,9
Mnist/data_gen/488.jpg,6
Mnist/data_gen/489.jpg,0
Mnist/data_gen/490.jpg,3
Mnist/data_gen/491.jpg,1
Mnist/data_gen/492.jpg,1
Mnist/data_gen/493.jpg,2
Mnist/data_gen/494.jpg,6
Mnist/data_gen/495.jpg,3
Mnist/data_gen/496.jpg,5
Mnist/data_gen/497.jpg,7
Mnist/data_gen/498.jpg,6
Mnist/data_gen/499.jpg,8
Mnist/data_gen/500.jpg,3
Mnist/data_gen/501.jpg,9
Mnist/data_gen/502.jpg,5
Mnist/data_gen/503.jpg,8
Mnist/data_gen/504.jpg,5
Mnist/data_gen/505.jpg,7
Mnist/data_gen/506.jpg,6
Mnist/data_gen/507.jpg,1
Mnist/data_gen/508.jpg,1
Mnist/data_gen/509.jpg,3
Mnist/data_gen/510.jpg,1
Mnist/data_gen/511.jpg,7
Mnist/data_gen/512.jpg,5
Mnist/data_gen/513.jpg,5
Mnist/data_gen/514.jpg,5
Mnist/data_gen/515.jpg,2
Mnist/data_gen/516.jpg,5
Mnist/data_gen/517.jpg,8
Mnist/data_gen/518.jpg,7
Mnist/data_gen/519.jpg,0
Mnist/data_gen/520.jpg,9
Mnist/data_gen/521.jpg,7
Mnist/data_gen/522.jpg,7
Mnist/data_gen/523.jpg,5
Mnist/data_gen/524.jpg,0
Mnist/data_gen/525.jpg,9
Mnist/data_gen/526.jpg,0
Mnist/data_gen/527.jpg,0
Mnist/data_gen/528.jpg,8
Mnist/data_gen/529.jpg,9
Mnist/data_gen/530.jpg,2
Mnist/data_gen/531.jpg,4
Mnist/data_gen/532.jpg,8
Mnist/data_gen/533.jpg,1
Mnist/data_gen/534.jpg,6
Mnist/data_gen/535.jpg,1
Mnist/data_gen/536.jpg,6
Mnist/data_gen/537.jpg,5
Mnist/data_gen/538.jpg,1
Mnist/data_gen/539.jpg,8
Mnist/data_gen/540.jpg,3
Mnist/data_gen/541.jpg,4
Mnist/data_gen/542.jpg,0
Mnist/data_gen/543.jpg,5
Mnist/data_gen/544.jpg,5
Mnist/data_gen/545.jpg,8
Mnist/data_gen/546.jpg,3
Mnist/data_gen/547.jpg,6
Mnist/data_gen/548.jpg,2
Mnist/data_gen/549.jpg,3
Mnist/data_gen/550.jpg,9
Mnist/data_gen/551.jpg,2
Mnist/data_gen/552.jpg,1
Mnist/data_gen/553.jpg,1
Mnist/data_gen/554.jpg,5
Mnist/data_gen/555.jpg,2
Mnist/data_gen/556.jpg,1
Mnist/data_gen/557.jpg,3
Mnist/data_gen/558.jpg,2
Mnist/data_gen/559.jpg,8
Mnist/data_gen/560.jpg,7
Mnist/data_gen/561.jpg,3
Mnist/data_gen/562.jpg,7
Mnist/data_gen/563.jpg,2
Mnist/data_gen/564.jpg,4
Mnist/data_gen/565.jpg,6
Mnist/data_gen/566.jpg,9
Mnist/data_gen/567.jpg,7
Mnist/data_gen/568.jpg,2
Mnist/data_gen/569.jpg,4
Mnist/data_gen/570.jpg,2
Mnist/data_gen/571.jpg,8
Mnist/data_gen/572.jpg,1
Mnist/data_gen/573.jpg,1
Mnist/data_gen/574.jpg,3
Mnist/data_gen/575.jpg,8
Mnist/data_gen/576.jpg,4
Mnist/data_gen/577.jpg,0
Mnist/data_gen/578.jpg,6
Mnist/data_gen/579.jpg,5
Mnist/data_gen/580.jpg,9
Mnist/data_gen/581.jpg,3
Mnist/data_gen/582.jpg,0
Mnist/data_gen/583.jpg,9
Mnist/data_gen/584.jpg,2
Mnist/data_gen/585.jpg,4
Mnist/data_gen/586.jpg,7
Mnist/data_gen/587.jpg,1
Mnist/data_gen/588.jpg,2
Mnist/data_gen/589.jpg,9
Mnist/data_gen/590.jpg,4
Mnist/data_gen/591.jpg,2
Mnist/data_gen/592.jpg,6
Mnist/data_gen/593.jpg,1
Mnist/data_gen/594.jpg,8
Mnist/data_gen/595.jpg,9
Mnist/data_gen/596.jpg,0
Mnist/data_gen/597.jpg,6
Mnist/data_gen/598.jpg,6
Mnist/data_gen/599.jpg,7
Mnist/data_gen/600.jpg,9
Mnist/data_gen/601.jpg,9
Mnist/data_gen/602.jpg,8
Mnist/data_gen/603.jpg,0
Mnist/data_gen/604.jpg,1
Mnist/data_gen/605.jpg,4
Mnist/data_gen/606.jpg,4
Mnist/data_gen/607.jpg,6
Mnist/data_gen/608.jpg,7
Mnist/data_gen/609.jpg,1
Mnist/data_gen/610.jpg,5
Mnist/data_gen/611.jpg,7
Mnist/data_gen/612.jpg,0
Mnist/data_gen/613.jpg,3
Mnist/data_gen/614.jpg,5
Mnist/data_gen/615.jpg,8
Mnist/data_gen/616.jpg,4
Mnist/data_gen/617.jpg,7
Mnist/data_gen/618.jpg,1
Mnist/data_gen/619.jpg,2
Mnist/data_gen/620.jpg,5
Mnist/data_gen/621.jpg,9
Mnist/data_gen/622.jpg,5
Mnist/data_gen/623.jpg,6
Mnist/data_gen/624.jpg,7
Mnist/data_gen/625.jpg,5
Mnist/data_gen/626.jpg,9
Mnist/data_gen/627.jpg,8
Mnist/data_gen/628.jpg,8
Mnist/data_gen/629.jpg,3
Mnist/data_gen/630.jpg,6
Mnist/data_gen/631.jpg,9
Mnist/data_gen/632.jpg,7
Mnist/data_gen/633.jpg,0
Mnist/data_gen/634.jpg,7
Mnist/data_gen/635.jpg,5
Mnist/data_gen/636.jpg,7
Mnist/data_gen/637.jpg,1
Mnist/data_gen/638.jpg,1
Mnist/data_gen/639.jpg,0
Mnist/data_gen/640.jpg,7
Mnist/data_gen/641.jpg,9
Mnist/data_gen/642.jpg,2
Mnist/data_gen/643.jpg,3
Mnist/data_gen/644.jpg,7
Mnist/data_gen/645.jpg,3
Mnist/data_gen/646.jpg,2
Mnist/data_gen/647.jpg,4
Mnist/data_gen/648.jpg,1
Mnist/data_gen/649.jpg,6
Mnist/data_gen/650.jpg,2
Mnist/data_gen/651.jpg,7
Mnist/data_gen/652.jpg,5
Mnist/data_gen/653.jpg,5
Mnist/data_gen/654.jpg,7
Mnist/data_gen/655.jpg,4
Mnist/data_gen/656.jpg,0
Mnist/data_gen/657.jpg,2
Mnist/data_gen/658.jpg,6
Mnist/data_gen/659.jpg,3
Mnist/data_gen/660.jpg,6
Mnist/data_gen/661.jpg,4
Mnist/data_gen/662.jpg,0
Mnist/data_gen/663.jpg,4
Mnist/data_gen/664.jpg,2
Mnist/data_gen/665.jpg,6
Mnist/data_gen/666.jpg,0
Mnist/data_gen/667.jpg,0
Mnist/data_gen/668.jpg,0
Mnist/data_gen/669.jpg,0
Mnist/data_gen/670.jpg,3
Mnist/data_gen/671.jpg,1
Mnist/data_gen/672.jpg,6
Mnist/data_gen/673.jpg,2
Mnist/data_gen/674.jpg,2
Mnist/data_gen/675.jpg,3
Mnist/data_gen/676.jpg,1
Mnist/data_gen/677.jpg,4
Mnist/data_gen/678.jpg,1
Mnist/data_gen/679.jpg,5
Mnist/data_gen/680.jpg,4
Mnist/data_gen/681.jpg,6
Mnist/data_gen/682.jpg,4
Mnist/data_gen/683.jpg,7
Mnist/data_gen/684.jpg,2
Mnist/data_gen/685.jpg,8
Mnist/data_gen/686.jpg,7
Mnist/data_gen/687.jpg,9
Mnist/data_gen/688.jpg,2
Mnist/data_gen/689.jpg,0
Mnist/data_gen/690.jpg,5
Mnist/data_gen/691.jpg,1
Mnist/data_gen/692.jpg,4
Mnist/data_gen/693.jpg,2
Mnist/data_gen/694.jpg,8
Mnist/data_gen/695.jpg,3
Mnist/data_gen/696.jpg,2
Mnist/data_gen/697.jpg,4
Mnist/data_gen/698.jpg,1
Mnist/data_gen/699.jpg,5
Mnist/data_gen/700.jpg,4
Mnist/data_gen/701.jpg,6
Mnist/data_gen/702.jpg,0
Mnist/data_gen/703.jpg,7
Mnist/data_gen/704.jpg,9
Mnist/data_gen/705.jpg,8
Mnist/data_gen/706.jpg,4
Mnist/data_gen/707.jpg,9
Mnist/data_gen/708.jpg,8
Mnist/data_gen/709.jpg,0
Mnist/data_gen/710.jpg,1
Mnist/data_gen/711.jpg,1
Mnist/data_gen/712.jpg,0
Mnist/data_gen/713.jpg,2
Mnist/data_gen/714.jpg,2
Mnist/data_gen/715.jpg,3
Mnist/data_gen/716.jpg,2
Mnist/data_gen/717.jpg,4
Mnist/data_gen/718.jpg,4
Mnist/data_gen/719.jpg,5
Mnist/data_gen/720.jpg,8
Mnist/data_gen/721.jpg,6
Mnist/data_gen/722.jpg,5
Mnist/data_gen/723.jpg,7
Mnist/data_gen/724.jpg,7
Mnist/data_gen/725.jpg,8
Mnist/data_gen/726.jpg,8
Mnist/data_gen/727.jpg,9
Mnist/data_gen/728.jpg,7
Mnist/data_gen/729.jpg,4
Mnist/data_gen/730.jpg,7
Mnist/data_gen/731.jpg,3
Mnist/data_gen/732.jpg,2
Mnist/data_gen/733.jpg,0
Mnist/data_gen/734.jpg,8
Mnist/data_gen/735.jpg,6
Mnist/data_gen/736.jpg,8
Mnist/data_gen/737.jpg,6
Mnist/data_gen/738.jpg,1
Mnist/data_gen/739.jpg,6
Mnist/data_gen/740.jpg,8
Mnist/data_gen/741.jpg,9
Mnist/data_gen/742.jpg,4
Mnist/data_gen/743.jpg,0
Mnist/data_gen/744.jpg,9
Mnist/data_gen/745.jpg,0
Mnist/data_gen/746.jpg,4
Mnist/data_gen/747.jpg,1
Mnist/data_gen/748.jpg,5
Mnist/data_gen/749.jpg,4
Mnist/data_gen/750.jpg,7
Mnist/data_gen/751.jpg,5
Mnist/data_gen/752.jpg,3
Mnist/data_gen/753.jpg,7
Mnist/data_gen/754.jpg,4
Mnist/data_gen/755.jpg,9
Mnist/data_gen/756.jpg,8
Mnist/data_gen/757.jpg,5
Mnist/data_gen/758.jpg,8
Mnist/data_gen/759.jpg,6
Mnist/data_gen/760.jpg,3
Mnist/data_gen/761.jpg,8
Mnist/data_gen/762.jpg,6
Mnist/data_gen/763.jpg,9
Mnist/data_gen/764.jpg,9
Mnist/data_gen/765.jpg,1
Mnist/data_gen/766.jpg,8
Mnist/data_gen/767.jpg,3
Mnist/data_gen/768.jpg,5
Mnist/data_gen/769.jpg,8
Mnist/data_gen/770.jpg,6
Mnist/data_gen/771.jpg,5
Mnist/data_gen/772.jpg,9
Mnist/data_gen/773.jpg,7
Mnist/data_gen/774.jpg,2
Mnist/data_gen/775.jpg,5
Mnist/data_gen/776.jpg,0
